sample_id,Contig_ID,Contig_length,MEGARes group,MGE gene,Distance,Occurences,ARG_position,MGE_position,Low_Coverage_Flag,LowCov_ARG_Pct,LowCov_MGE_Pct
ERR2198632,NODE_4848_length_9809_cov_138.387896,9809,TEM,gene:plasmid:123182,3785,1,6240:7486,2303:2455,None,0,0
ERR2198632,NODE_4848_length_9809_cov_138.387896,9809,TEM,gene:plasmid:148147,129,1,6240:7486,7615:8100,None,0,0
ERR2198632,NODE_4848_length_9809_cov_138.387896,9809,TEM,gene:plasmid:15979,694,1,6240:7486,8180:8450,None,0,0
ERR2198632,NODE_4848_length_9809_cov_138.387896,9809,TEM,gene:plasmid:148149,965,1,6240:7486,8451:8784,None,0,0
ERR2198632,NODE_4848_length_9809_cov_138.387896,9809,TEM,gene:plasmid:19732,1582,1,6240:7486,9068:9733,None,0,0
ERR2198632,NODE_5759_length_8178_cov_8.788668,8178,APH3-DPRIME,gene:plasmid:30130,1375,1,0.302083333,1810:3922,Low ARG,3.21,0
ERR2198632,NODE_5759_length_8178_cov_8.788668,8178,APH3-DPRIME,gene:plasmid:130001,3542,1,0.302083333,3977:4184,Low ARG,3.21,0
ERR2198632,NODE_5759_length_8178_cov_8.788668,8178,APH3-DPRIME,gene:plasmid:130009,3777,1,0.302083333,4212:5052,Low ARG,3.21,0
ERR2198632,NODE_5759_length_8178_cov_8.788668,8178,APH3-DPRIME,gene:plasmid:130008,4618,1,0.302083333,5053:5884,Low ARG,3.21,0
ERR2198632,NODE_12804_length_3687_cov_70.126316,3687,MLS23S,gene:plasmid:131182,481,1,885:3660,350:404,None,0,0
ERR2198632,NODE_13179_length_3589_cov_72.383827,3589,O23S,gene:plasmid:117290,663,1,1069:3435,337:406,None,0,0
ERR2198632,NODE_23810_length_2103_cov_52.838105,2103,A16S,gene:plasmid:131373,120,1,190:1710,1830:1899,None,0,0
ERR2198636,NODE_4089_length_7942_cov_3.447807;NODE_10749_length_3099_cov_50.906684,7942,MLS23S,gene:plasmid:139560,212,2,,,None,,
ERR2198636,NODE_81_length_152710_cov_63.622362,152710,TUFAB,gene:plasmid:141431,23231,1,,41322:42128,None,,0
ERR2198636,NODE_748_length_38546_cov_65.611245,38546,CFX,gene:plasmid:141426,13247,1,25333:26299,10751:12086,None,0,0
ERR2198636,NODE_1245_length_24469_cov_2.229255,24469,ZNTR,gene:plasmid:151260,13908,1,16723:17149,2305:2815,Low ARG and MGE,17.1,8.41
ERR2198636,NODE_1623_length_18998_cov_2.463559,18998,RPOB,gene:plasmid:123887,76,1,,8317:12408,Low MGE,,3.13
ERR2198636,NODE_6290_length_5338_cov_2.412279,5338,CORA,gene:plasmid:24561,1502,1,3745:4696,1962:2243,Low ARG,0.53,0
ERR2198636,NODE_9915_length_3373_cov_1.941141,3373,ZUPT,gene:plasmid:123257,2330,1,27:825,3155:3373,Low ARG and MGE,5.38,3.2
ERR2198636,NODE_9995_length_3344_cov_2.256811,3344,SUGE,gene:plasmid:109300,1369,1,2089:2628,186:720,Low MGE,0,0.75
ERR2198637,NODE_10_length_228194_cov_7.560743,228194,ACN,gene:plasmid:28516,45172,1,138142:140715,185887:187041,None,0,0
ERR2198637,NODE_65_length_114309_cov_6.651875,114309,GYRBA,gene:plasmid:128355,9826,1,,79633:80269,None,,0
ERR2198637,NODE_9703_length_3405_cov_16.443510,3405,O23S,gene:plasmid:131373,295,1,,615:684,None,,0
ERR2198637,NODE_9703_length_3405_cov_16.443510,3405,O23S,gene:plasmid:131372,156,1,,752:823,None,,0
ERR2198637,NODE_11255_length_2996_cov_24.421035,2996,TET16S,gene:plasmid:139560,161,1,,1864:1940,None,,0
ERR2198637,NODE_16815_length_2103_cov_58.027147,2103,A16S,gene:plasmid:131182,120,1,,1830:1899,None,,0
ERR2198648,NODE_6888_length_1830_cov_2.070165,1830,ERMB,gene:plasmid:28967,581,1,0.478472222,1270:1549,None,,0
ERR2198652,NODE_5_length_429606_cov_152.450188,429606,MDTB,gene:plasmid:134726,136304,2,139157:142279,2777:2853,None,0,0
ERR2198652,NODE_2_length_471568_cov_196.531756,471568,PSTS,gene:plasmid:86276,80715,1,30455:31496,112211:113416,None,0,0
ERR2198652,NODE_2_length_471568_cov_196.531756,471568,PSTS,gene:proph:179204,107911,1,30455:31496,139407:139787,None,0,0
ERR2198652,NODE_3_length_470655_cov_5.738664,470655,VANC,gene:plasmid:20177,230644,1,449434:451035,218422:218790,Low ARG,0.62,0
ERR2198652,NODE_4_length_462242_cov_166.263583,462242,OMP37,gene:proph:170892,121935,1,4612:5541,127476:129272,None,0,0
ERR2198652,NODE_4_length_462242_cov_166.263583,462242,OMP37,gene:plasmid:148055,433941,1,4612:5541,439482:440110,None,0,0
ERR2198652,NODE_5_length_429606_cov_152.450188,429606,MDTB,gene:proph:179307,263430,1,139157:142279,405709:406247,None,0,0
ERR2198652,NODE_5_length_429606_cov_152.450188,429606,MDTB,gene:proph:164875,268362,1,139157:142279,410641:411228,None,0,0
ERR2198652,NODE_6_length_398275_cov_152.419721,398275,KDEA,gene:proph:163818,63319,1,132558:133791,197110:199393,None,0,0
ERR2198652,NODE_8_length_361589_cov_135.818396,361589,KEXD,gene:plasmid:112498,53238,1,71660:74777,17426:18422,None,0,0
ERR2198652,NODE_8_length_361589_cov_135.818396,361589,KEXD,gene:plasmid:149414,25867,1,71660:74777,100644:104252,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:173951,53242,1,51139:51574,104816:104904,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:163942,54814,1,51139:51574,106388:106481,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:163935,57955,1,51139:51574,109529:109685,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:176812,58730,1,51139:51574,110304:110724,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:177584,59366,1,51139:51574,110940:111153,Low MGE,0,5.14
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:176811,59788,1,51139:51574,111362:111689,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:176810,60116,1,51139:51574,111690:112111,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:163918,60561,1,51139:51574,112135:112429,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:169107,60856,1,51139:51574,112430:113253,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:163947,61680,1,51139:51574,113254:115182,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:163927,63680,1,51139:51574,115254:115506,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:163921,63966,1,51139:51574,115540:116821,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:177498,65327,1,51139:51574,116901:117100,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:172550,65984,1,51139:51574,117558:117837,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:176804,66264,1,51139:51574,117838:118589,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:177500,67332,1,51139:51574,118906:119275,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:172557,67702,1,51139:51574,119276:120062,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:vir:108646,68654,1,51139:51574,120228:120312,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:vir:108421,68843,1,51139:51574,120417:120494,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:181127,71143,1,51139:51574,122717:122920,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:176800,71363,1,51139:51574,122937:123277,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:176799,72051,1,51139:51574,123625:124156,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:179244,72680,1,51139:51574,124254:124637,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:181132,74559,1,51139:51574,126133:126628,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:176723,75055,1,51139:51574,126629:128730,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:vir:79544,77157,1,51139:51574,128731:128939,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:176724,77366,1,51139:51574,128940:130447,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:181136,78874,1,51139:51574,130448:132419,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:181137,80886,1,51139:51574,132460:132829,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:176727,81256,1,51139:51574,132830:133097,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:172429,81534,1,51139:51574,133108:133687,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:172431,82114,1,51139:51574,133688:134085,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:vir:79536,82522,1,51139:51574,134096:134840,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:177484,83314,1,51139:51574,134888:135287,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:181145,87087,1,51139:51574,138661:138991,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:172443,87426,1,51139:51574,139000:139697,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:172454,88130,1,51139:51574,139704:140448,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:176775,88875,1,51139:51574,140449:140987,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:179440,89473,1,51139:51574,141047:144527,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:182918,93020,1,51139:51574,144594:145194,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:181296,93678,1,51139:51574,145252:146916,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:172449,97214,1,51139:51574,148788:149355,None,0,0
ERR2198652,NODE_25_length_221659_cov_9.337970,221659,MARR,gene:proph:163928,99529,1,51139:51574,151103:152387,None,0,0
ERR2198652,NODE_30_length_195813_cov_12.345751,195813,SMDA,gene:proph:173723,9054,1,15054:16783,3748:6000,None,0,0
ERR2198652,NODE_32_length_194391_cov_178.034897,194391,CUID,gene:plasmid:21346,6505,1,100907:102317,92744:94402,None,0,0
ERR2198652,NODE_39_length_179800_cov_12.270450,179800,GADX,gene:plasmid:120162,70117,1,453:1278,71395:72026,None,0,0
ERR2198652,NODE_49_length_168147_cov_116.708853,168147,DSBA,gene:plasmid:149414,36761,1,2870:3466,40227:43835,None,0,0
ERR2198652,NODE_52_length_161800_cov_10.355200,161800,MNTH,gene:plasmid:134726,3984,1,4057:5296,0.217361111,Low ARG,5.89,
ERR2198652,NODE_55_length_152562_cov_173.293701,152562,RPOS,gene:plasmid:21842,33782,1,73204:74217,38156:39422,None,0,0
ERR2198652,NODE_67_length_135148_cov_11.655589,135148,KDEA,gene:plasmid:124575,91981,1,115131:116347,21576:23150,None,0,0
ERR2198652,NODE_67_length_135148_cov_11.655589,135148,KDEA,gene:plasmid:153887,50250,1,115131:116347,64446:64881,None,0,0
ERR2198652,NODE_67_length_135148_cov_11.655589,135148,KDEA,gene:plasmid:124311,13025,1,115131:116347,100703:102106,None,0,0
ERR2198652,NODE_79_length_123720_cov_10.092096,123720,MSBA,gene:proph:183644,29652,1,3454:5203,34855:35304,None,0,0
ERR2198652,NODE_90_length_108659_cov_132.545947,108659,SHV,gene:plasmid:92146,92736,1,100234:101238,6736:7498,None,0,0
ERR2198652,NODE_90_length_108659_cov_132.545947,108659,SHV,gene:plasmid:16031,91297,1,100234:101238,8665:8937,None,0,0
ERR2198652,NODE_90_length_108659_cov_132.545947,108659,SHV,gene:plasmid:16032,90122,1,100234:101238,8949:10112,None,0,0
ERR2198652,NODE_90_length_108659_cov_132.545947,108659,SHV,gene:plasmid:83736,1717,1,100234:101238,97638:98517,None,0,0
ERR2198652,NODE_90_length_108659_cov_132.545947,108659,SHV,gene:plasmid:16028,935,1,100234:101238,102173:103087,None,0,0
ERR2198652,NODE_90_length_108659_cov_132.545947,108659,SHV,gene:plasmid:16027,1850,1,100234:101238,103088:104364,None,0,0
ERR2198652,NODE_90_length_108659_cov_132.545947,108659,SHV,gene:plasmid:16026,3127,1,100234:101238,104365:104977,None,0,0
ERR2198652,NODE_90_length_108659_cov_132.545947,108659,SHV,gene:plasmid:16025,3740,1,100234:101238,104978:105636,None,0,0
ERR2198652,NODE_102_length_101942_cov_9.673450,101942,BHSA,gene:proph:172517,25893,1,16934:17192,43085:44336,None,0,0
ERR2198652,NODE_102_length_101942_cov_9.673450,101942,BHSA,gene:proph:172518,41866,1,16934:17192,59058:59682,None,0,0
ERR2198652,NODE_102_length_101942_cov_9.673450,101942,BHSA,gene:proph:172519,42499,1,16934:17192,59691:60153,None,0,0
ERR2198652,NODE_102_length_101942_cov_9.673450,101942,BHSA,gene:proph:172520,43014,1,16934:17192,60206:61313,None,0,0
ERR2198652,NODE_102_length_101942_cov_9.673450,101942,BHSA,gene:proph:172521,44156,1,16934:17192,61348:61990,None,0,0
ERR2198652,NODE_102_length_101942_cov_9.673450,101942,BHSA,gene:proph:172522,44801,1,16934:17192,61993:63364,None,0,0
ERR2198652,NODE_102_length_101942_cov_9.673450,101942,BHSA,gene:proph:172523,46339,1,16934:17192,63531:64203,None,0,0
ERR2198652,NODE_102_length_101942_cov_9.673450,101942,BHSA,gene:proph:172524,47012,1,16934:17192,64204:65663,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,FII(pBK30683)_1__KF954760,38347,1,40241:40676,1670:1894,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88430,37491,1,40241:40676,1922:2750,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:148146,36740,1,40241:40676,3272:3501,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:92142,32811,1,40241:40676,6825:7430,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154459,31801,1,40241:40676,7804:8440,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154460,30584,1,40241:40676,8441:9657,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154421,28662,1,40241:40676,11045:11579,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154420,27676,1,40241:40676,11605:12565,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154418,26514,1,40241:40676,13256:13727,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154417,26255,1,40241:40676,13728:13986,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154416,25444,1,40241:40676,14257:14797,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154413,21090,1,40241:40676,18275:19151,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154444,20500,1,40241:40676,19285:19741,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154442,19959,1,40241:40676,19742:20282,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154412,19114,1,40241:40676,20422:21127,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154411,18149,1,40241:40676,21128:22092,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154410,17485,1,40241:40676,22183:22756,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154409,16948,1,40241:40676,22843:23293,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154408,16440,1,40241:40676,23399:23801,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:92142,2866,1,40241:40676,6825:7430,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:92068,9893,1,40241:40676,50569:51338,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88353,14914,1,40241:40676,55590:56148,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:156131,16055,1,40241:40676,56731:57702,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154450,26171,1,40241:40676,66847:73239,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88382,32564,1,40241:40676,73240:73367,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88383,32714,1,40241:40676,73390:73609,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88384,32934,1,40241:40676,73610:73926,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154402,33251,1,40241:40676,73927:74764,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88387,34089,1,40241:40676,74765:74820,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154403,34161,1,40241:40676,74837:75269,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:92110,34594,1,40241:40676,75270:77531,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154407,36856,1,40241:40676,77532:78019,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88389,37344,1,40241:40676,78020:78528,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:92113,37866,1,40241:40676,78542:78977,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:92114,38302,1,40241:40676,78978:79963,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:92115,39299,1,40241:40676,79975:80614,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88392,39996,1,40241:40676,80672:82628,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88393,41983,1,40241:40676,82659:82914,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:92118,42239,1,40241:40676,82915:83140,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88395,42476,1,40241:40676,83152:83479,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:92120,42823,1,40241:40676,83499:84252,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154414,43577,1,40241:40676,84253:85036,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154443,44392,1,40241:40676,85068:85632,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:92124,44957,1,40241:40676,85633:86877,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88401,46202,1,40241:40676,86878:89273,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:92127,49657,1,40241:40676,90333:90737,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:154422,50385,1,40241:40676,91061:91958,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88405,51283,1,40241:40676,91959:94058,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88406,53399,1,40241:40676,94075:99316,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:88407,58720,1,40241:40676,99396:100120,None,0,0
ERR2198652,NODE_103_length_101850_cov_835.847848,101850,MERR2,gene:plasmid:92132,59523,1,40241:40676,100199:100762,None,0,0
ERR2198652,NODE_117_length_92876_cov_197.113773,92876,CORA,gene:proph:159396,10825,1,52685:53636,64461:66677,None,0,0
ERR2198652,NODE_132_length_85466_cov_86.625783,85466,EFMA,gene:plasmid:19765,39932,1,34326:35613,75545:76270,None,0,0
ERR2198652,NODE_163_length_68005_cov_9.995745,68005,ZNUC,gene:proph:183581,47099,1,19553:20309,67408:67750,None,0,0
ERR2198652,NODE_165_length_67265_cov_11.830059,67265,BACA,gene:plasmid:123257,36058,1,6686:7506,43564:43876,None,0,0
ERR2198652,NODE_174_length_64162_cov_11.573535,64162,YGJH,gene:proph:163818,48645,1,58575:59340,7711:9930,None,0,0
ERR2198652,NODE_176_length_62693_cov_140.894500,62693,HNS,gene:plasmid:22236,36584,1,102:507,37091:39046,None,0,0
